index,status,onset,cert_step,period,dx,dy,visited,bbox_w,bbox_h,onset_exact
54794,HIGHWAY,4164,4475,104,2,-2,807,32,42,1
54795,HIGHWAY,4804,5115,104,-2,2,782,32,37,1
54796,HIGHWAY,10702,10918,104,2,2,1382,48,45,1
54797,HIGHWAY,1381,1693,104,2,2,377,27,29,1
54798,HIGHWAY,1900,2211,104,2,2,429,30,27,1
54799,HIGHWAY,3751,4062,104,2,2,566,29,33,1
54800,HIGHWAY,8577,8791,104,2,2,1227,42,46,1
54801,HIGHWAY,2753,2961,104,-2,-2,565,35,25,1
54802,HIGHWAY,19873,20089,104,2,2,2272,79,48,1
54803,HIGHWAY,1212,1441,104,-2,2,305,24,25,1
54804,HIGHWAY,4207,4420,104,2,-2,806,35,45,1
54805,HIGHWAY,1514,1730,104,-2,-2,358,26,26,1
54806,HIGHWAY,17486,17699,104,2,-2,2186,54,78,1
54807,HIGHWAY,12017,12328,104,-2,-2,1652,46,56,1
54808,HIGHWAY,2631,2942,104,2,2,585,35,28,1
54809,HIGHWAY,341,652,104,-2,-2,169,19,18,1
54810,HIGHWAY,2562,2873,104,-2,2,486,29,30,1
54811,HIGHWAY,7650,7943,104,2,-2,1168,48,38,1
54812,HIGHWAY,2611,2819,104,2,2,552,35,25,1
54813,HIGHWAY,815,1024,104,2,-2,229,20,18,1
54814,HIGHWAY,15974,16285,104,-2,2,1867,53,56,1
54815,HIGHWAY,947,1258,104,2,2,284,18,26,1
54816,HIGHWAY,455,675,104,-2,-2,171,18,19,1
54817,HIGHWAY,1386,1698,104,-2,2,333,24,27,1
54818,HIGHWAY,1135,1351,104,2,-2,322,27,26,1
54819,HIGHWAY,8162,8378,104,-2,-2,1284,51,51,1
54820,HIGHWAY,7950,8261,104,-2,2,1195,41,47,1
54821,HIGHWAY,958,1266,104,2,-2,269,23,21,1
54822,HIGHWAY,882,1101,104,-2,2,243,18,23,1
54823,HIGHWAY,11118,11326,104,2,-2,1494,64,36,1
54824,HIGHWAY,5235,5451,104,-2,2,843,38,32,1
54825,HIGHWAY,856,1167,104,-2,-2,257,20,23,1
54826,HIGHWAY,3870,4181,104,-2,-2,583,31,35,1
54827,HIGHWAY,12213,12429,104,2,-2,1417,49,46,1
54828,HIGHWAY,1527,1740,104,2,-2,362,28,25,1
54829,HIGHWAY,330,641,104,2,-2,167,18,18,1
54830,HIGHWAY,1061,1359,104,2,2,293,18,28,1
54831,HIGHWAY,5468,5684,104,2,2,919,43,38,1
54832,HIGHWAY,317,539,104,-2,-2,142,16,16,1
54833,HIGHWAY,1151,1444,104,-2,-2,362,26,27,1
54834,HIGHWAY,3167,3375,104,-2,-2,643,38,25,1
54835,HIGHWAY,848,1063,104,-2,2,251,20,24,1
54836,HIGHWAY,13112,13327,104,-2,2,1690,69,44,1
54837,HIGHWAY,783,1012,104,-2,-2,263,24,18,1
54838,HIGHWAY,238,446,104,2,-2,121,16,12,1
54839,HIGHWAY,788,1099,104,-2,-2,267,21,24,1
54840,HIGHWAY,7253,7470,104,2,2,985,44,34,1
54841,HIGHWAY,2530,2742,104,2,-2,448,25,30,1
54842,HIGHWAY,12503,12815,104,2,2,1476,49,53,1
54843,HIGHWAY,980,1195,104,-2,2,277,23,24,1
54844,HIGHWAY,1233,1544,104,-2,-2,340,29,20,1
54845,HIGHWAY,3228,3441,104,2,-2,588,34,34,1
54846,HIGHWAY,7775,7991,104,2,-2,1068,41,40,1
54847,HIGHWAY,2080,2391,104,-2,2,446,29,29,1
54848,HIGHWAY,497,808,104,-2,-2,202,20,20,1
54849,HIGHWAY,788,1099,104,2,-2,267,17,25,1
54850,HIGHWAY,1424,1735,104,2,-2,338,26,24,1
54851,HIGHWAY,812,1124,104,-2,2,253,23,24,1
54852,HIGHWAY,290,601,104,2,-2,166,18,18,1
54853,HIGHWAY,310,532,104,2,-2,138,16,16,1
54854,HIGHWAY,9565,9880,104,-2,2,1313,43,47,1
54855,HIGHWAY,929,1142,104,2,2,265,22,22,1
54856,HIGHWAY,10009,10320,104,2,-2,1455,52,44,1
54857,HIGHWAY,2937,3248,104,-2,-2,613,39,35,1
54858,HIGHWAY,2055,2283,104,2,2,415,30,29,1
54859,HIGHWAY,9836,10147,104,2,-2,1344,39,53,1
54860,HIGHWAY,385,696,104,-2,-2,178,18,19,1
54861,HIGHWAY,5168,5479,104,2,2,912,33,43,1
54862,HIGHWAY,5916,6227,104,-2,2,989,39,37,1
54863,HIGHWAY,863,1089,104,-2,-2,271,22,22,1
54864,HIGHWAY,554,865,104,2,-2,189,20,17,1
54865,HIGHWAY,422,733,104,2,-2,179,20,19,1
54866,HIGHWAY,751,1044,104,-2,-2,256,22,21,1
54867,HIGHWAY,869,1180,104,-2,-2,251,23,22,1
54868,HIGHWAY,18377,18688,104,2,-2,2322,54,66,1
54869,HIGHWAY,6969,7280,104,2,2,1057,41,49,1
54870,HIGHWAY,1402,1714,104,2,-2,373,25,24,1
54871,HIGHWAY,1646,1889,104,2,2,361,28,26,1
54872,HIGHWAY,2084,2299,104,2,-2,472,34,27,1
54873,HIGHWAY,910,1221,104,2,-2,270,26,20,1
54874,HIGHWAY,1105,1331,104,-2,-2,271,25,24,1
54875,HIGHWAY,804,1019,104,-2,2,247,20,24,1
54876,HIGHWAY,249,458,104,-2,-2,121,16,14,1
54877,HIGHWAY,1307,1523,104,-2,2,340,27,25,1
54878,HIGHWAY,12294,12502,104,-2,2,1597,52,52,1
54879,HIGHWAY,3834,4145,104,-2,2,714,37,35,1
54880,HIGHWAY,838,1081,104,2,2,255,24,22,1
54881,HIGHWAY,830,1073,104,2,2,254,24,22,1
54882,HIGHWAY,826,1069,104,2,2,251,24,22,1
54883,HIGHWAY,818,1061,104,2,2,250,24,22,1
54884,HIGHWAY,12944,13255,104,2,-2,1474,58,41,1
54885,HIGHWAY,1103,1414,104,2,2,259,22,22,1
54886,HIGHWAY,960,1173,104,-2,2,242,22,20,1
54887,HIGHWAY,1991,2302,104,2,2,465,29,33,1
54888,HIGHWAY,385,696,104,-2,-2,200,19,18,1
54889,HIGHWAY,1610,1820,104,2,2,340,24,26,1
54890,HIGHWAY,385,696,104,-2,-2,200,19,18,1
54891,HIGHWAY,4806,5117,104,2,-2,782,32,37,1
54892,HIGHWAY,6874,7087,104,2,2,1157,37,53,1
54893,HIGHWAY,9413,9715,104,-2,2,1333,49,52,1
54894,HIGHWAY,2079,2390,104,-2,2,468,28,28,1
54895,HIGHWAY,1225,1523,104,2,2,336,23,26,1
54896,HIGHWAY,5287,5495,104,-2,2,833,40,32,1
54897,HIGHWAY,1211,1522,104,2,-2,323,28,22,1
54898,HIGHWAY,842,1085,104,2,2,259,24,22,1
54899,HIGHWAY,2366,2677,104,-2,2,453,21,33,1
54900,HIGHWAY,1696,1912,104,-2,-2,385,26,27,1
54901,HIGHWAY,4843,5154,104,-2,2,807,34,38,1
54902,HIGHWAY,369,579,104,-2,-2,152,17,16,1
54903,HIGHWAY,1529,1840,104,2,2,353,23,29,1
54904,HIGHWAY,4429,4646,104,-2,-2,765,40,35,1
54905,HIGHWAY,6472,6784,104,-2,2,868,36,35,1
54906,HIGHWAY,7339,7553,104,2,-2,1131,38,45,1
54907,HIGHWAY,7193,7409,104,-2,2,1185,42,48,1
54908,HIGHWAY,2225,2536,104,-2,-2,532,31,30,1
54909,HIGHWAY,11313,11559,104,2,2,1789,54,58,1
54910,HIGHWAY,11719,12030,104,2,2,1561,43,57,1
54911,HIGHWAY,466,777,104,-2,2,184,21,17,1
54912,HIGHWAY,7334,7645,104,-2,2,1070,44,42,1
54913,HIGHWAY,8386,8697,104,2,-2,1528,44,60,1
54914,HIGHWAY,354,665,104,2,-2,165,18,18,1
54915,HIGHWAY,2132,2358,104,-2,2,456,27,34,1
54916,HIGHWAY,1564,1857,104,2,-2,347,26,25,1
54917,HIGHWAY,3901,4212,104,-2,2,789,32,42,1
54918,HIGHWAY,347,658,104,-2,-2,171,17,20,1
54919,HIGHWAY,916,1228,104,-2,2,286,24,24,1
54920,HIGHWAY,2802,3113,104,-2,2,589,30,36,1
54921,HIGHWAY,7325,7534,104,2,2,988,38,40,1
54922,HIGHWAY,4040,4351,104,2,-2,817,32,42,1
54923,HIGHWAY,8447,8759,104,2,2,1119,42,42,1
54924,HIGHWAY,12816,13032,104,2,2,1640,58,47,1
54925,HIGHWAY,6279,6572,104,2,2,1024,44,41,1
54926,HIGHWAY,14090,14316,104,-2,2,1573,49,54,1
54927,HIGHWAY,7026,7337,104,2,-2,1033,40,45,1
54928,HIGHWAY,5146,5430,104,2,-2,806,37,33,1
54929,HIGHWAY,2134,2445,104,2,-2,448,31,29,1
54930,HIGHWAY,2732,3043,104,2,-2,523,37,24,1
54931,HIGHWAY,2563,2779,104,-2,2,540,28,37,1
54932,HIGHWAY,254,462,104,2,-2,124,16,13,1
54933,HIGHWAY,3737,4049,104,2,2,606,31,35,1
54934,HIGHWAY,6772,7083,104,-2,-2,1078,46,41,1
54935,HIGHWAY,286,597,104,2,-2,165,18,18,1
54936,HIGHWAY,826,1069,104,2,2,245,24,22,1
54937,HIGHWAY,5467,5778,104,2,2,857,41,32,1
54938,HIGHWAY,1043,1355,104,-2,-2,311,24,23,1
54939,HIGHWAY,5361,5577,104,-2,2,755,32,42,1
54940,HIGHWAY,295,606,104,2,2,163,16,18,1
54941,HIGHWAY,1713,1939,104,-2,-2,377,27,26,1
54942,HIGHWAY,3056,3271,104,-2,-2,530,26,38,1
54943,HIGHWAY,3269,3580,104,-2,-2,543,30,30,1
54944,HIGHWAY,744,1055,104,2,-2,242,18,24,1
54945,HIGHWAY,2897,3208,104,2,2,587,35,32,1
54946,HIGHWAY,1179,1490,104,2,-2,302,23,21,1
54947,HIGHWAY,2132,2443,104,-2,-2,445,29,29,1
54948,HIGHWAY,28321,28632,104,-2,-2,3274,77,67,1
54949,HIGHWAY,21066,21297,104,-2,2,2389,58,61,1
54950,HIGHWAY,2682,2993,104,2,2,543,32,26,1
54951,HIGHWAY,9650,9961,104,-2,2,1309,40,50,1
54952,HIGHWAY,5656,5967,104,-2,-2,928,42,39,1
54953,HIGHWAY,28503,28814,104,2,2,3251,73,77,1
54954,HIGHWAY,1430,1646,104,-2,-2,365,26,28,1
54955,HIGHWAY,665,976,104,2,2,241,21,19,1
54956,HIGHWAY,4904,5216,104,2,-2,789,35,42,1
54957,HIGHWAY,4885,5196,104,-2,-2,763,43,35,1
54958,HIGHWAY,10401,10712,104,-2,-2,1352,53,42,1
54959,HIGHWAY,9518,9829,104,-2,2,1353,57,39,1
54960,HIGHWAY,4285,4596,104,-2,2,716,36,35,1
54961,HIGHWAY,3267,3484,104,-2,-2,624,29,34,1
54962,HIGHWAY,262,470,104,2,-2,124,16,13,1
54963,HIGHWAY,1173,1389,104,2,-2,288,24,20,1
54964,HIGHWAY,2103,2317,104,2,2,438,29,25,1
54965,HIGHWAY,515,826,104,2,2,195,19,18,1
54966,HIGHWAY,10493,10804,104,-2,2,1466,58,44,1
54967,HIGHWAY,3454,3662,104,-2,2,669,28,35,1
54968,HIGHWAY,3900,4211,104,-2,-2,639,28,35,1
54969,HIGHWAY,390,701,104,2,2,175,18,19,1
54970,HIGHWAY,4977,5289,104,2,2,822,39,33,1
54971,HIGHWAY,980,1195,104,-2,2,277,23,24,1
54972,HIGHWAY,2376,2688,104,-2,2,417,29,23,1
54973,HIGHWAY,2443,2656,104,-2,-2,434,28,26,1
54974,HIGHWAY,10060,10371,104,-2,2,1235,41,46,1
54975,HIGHWAY,1119,1335,104,-2,2,323,27,26,1
54976,HIGHWAY,7679,7990,104,-2,-2,1091,42,42,1
54977,HIGHWAY,441,661,104,-2,-2,165,18,18,1
54978,HIGHWAY,6392,6683,104,2,-2,1038,49,32,1
54979,HIGHWAY,4345,4656,104,2,2,766,34,35,1
54980,HIGHWAY,1752,1968,104,-2,-2,372,24,30,1
54981,HIGHWAY,8029,8340,104,-2,-2,1171,42,39,1
54982,HIGHWAY,9746,9962,104,-2,-2,1166,44,44,1
54983,HIGHWAY,1028,1244,104,-2,-2,277,21,25,1
54984,HIGHWAY,1719,1932,104,-2,-2,400,28,23,1
54985,HIGHWAY,2061,2271,104,-2,-2,441,26,31,1
54986,HIGHWAY,467,778,104,-2,-2,205,18,20,1
54987,HIGHWAY,1159,1375,104,-2,2,332,29,24,1
54988,HIGHWAY,6991,7207,104,-2,2,1125,33,48,1
54989,HIGHWAY,2510,2822,104,-2,2,456,28,30,1
54990,HIGHWAY,1167,1383,104,-2,2,334,29,24,1
54991,HIGHWAY,3641,3934,104,-2,-2,680,32,32,1
54992,HIGHWAY,2611,2819,104,2,2,550,35,25,1
54993,HIGHWAY,9117,9429,104,-2,-2,1145,51,36,1
54994,HIGHWAY,3153,3405,104,-2,2,507,31,29,1
54995,HIGHWAY,3695,3911,104,-2,2,758,38,33,1
54996,HIGHWAY,254,462,104,2,-2,124,16,13,1
54997,HIGHWAY,6796,7089,104,-2,2,1103,33,51,1
54998,HIGHWAY,2360,2662,104,2,2,500,31,26,1
54999,HIGHWAY,286,597,104,2,-2,165,18,18,1
55000,HIGHWAY,2499,2811,104,-2,-2,543,32,33,1
55001,HIGHWAY,349,660,104,-2,-2,170,19,18,1
55002,HIGHWAY,2155,2466,104,2,2,491,31,28,1
55003,HIGHWAY,1048,1263,104,-2,2,298,27,24,1
55004,HIGHWAY,249,458,104,-2,-2,121,16,14,1
55005,HIGHWAY,4951,5262,104,-2,-2,812,36,34,1
55006,HIGHWAY,6235,6548,104,-2,2,970,43,42,1
55007,HIGHWAY,2505,2798,104,2,2,521,24,33,1
55008,HIGHWAY,473,717,104,-2,-2,167,19,19,1
55009,HIGHWAY,3279,3496,104,-2,-2,624,29,34,1
55010,HIGHWAY,1044,1260,104,-2,-2,283,21,25,1
55011,HIGHWAY,7433,7649,104,2,-2,1043,45,44,1
55012,HIGHWAY,1702,2013,104,2,-2,414,26,27,1
55013,HIGHWAY,3215,3432,104,-2,-2,614,29,34,1
55014,HIGHWAY,6170,6386,104,2,2,1031,42,43,1
55015,HIGHWAY,3279,3496,104,-2,-2,624,29,34,1
55016,HIGHWAY,2411,2627,104,2,-2,438,35,25,1
55017,HIGHWAY,10233,10449,104,2,-2,1270,43,44,1
55018,HIGHWAY,1360,1589,104,2,2,334,24,23,1
55019,HIGHWAY,778,1089,104,-2,2,289,19,25,1
55020,HIGHWAY,727,950,104,2,2,215,18,21,1
55021,HIGHWAY,1053,1268,104,-2,-2,280,24,23,1
55022,HIGHWAY,952,1263,104,2,2,279,22,24,1
55023,HIGHWAY,1056,1273,104,-2,-2,261,20,21,1
55024,HIGHWAY,1981,2292,104,2,-2,429,33,26,1
55025,HIGHWAY,9124,9435,104,-2,2,1219,46,47,1
55026,HIGHWAY,13087,13398,104,-2,-2,1562,47,48,1
55027,HIGHWAY,13611,13827,104,2,-2,1894,56,60,1
55028,HIGHWAY,12398,12623,104,-2,-2,1568,52,46,1
55029,HIGHWAY,5216,5527,104,-2,2,935,30,45,1
55030,HIGHWAY,11390,11701,104,2,-2,1419,50,44,1
55031,HIGHWAY,1040,1256,104,-2,-2,279,21,25,1
55032,HIGHWAY,9893,10109,104,2,-2,1419,51,45,1
55033,HIGHWAY,1940,2163,104,2,-2,394,24,29,1
55034,HIGHWAY,1395,1706,104,2,2,322,29,24,1
55035,HIGHWAY,6091,6306,104,2,2,935,35,45,1
55036,HIGHWAY,8788,9004,104,-2,-2,1308,45,47,1
55037,HIGHWAY,2822,3034,104,-2,2,538,33,29,1
55038,HIGHWAY,1272,1583,104,2,2,350,25,29,1
55039,HIGHWAY,3066,3282,104,2,2,593,36,28,1
55040,HIGHWAY,6582,6802,104,-2,2,903,36,43,1
55041,HIGHWAY,2839,3150,104,2,2,595,39,29,1
55042,HIGHWAY,7053,7261,104,-2,-2,1078,48,35,1
55043,HIGHWAY,4144,4364,104,-2,2,881,36,40,1
55044,HIGHWAY,823,1049,104,-2,-2,253,23,22,1
55045,HIGHWAY,5244,5452,104,-2,2,946,37,46,1
55046,HIGHWAY,847,1073,104,-2,-2,271,22,22,1
55047,HIGHWAY,1030,1328,104,-2,2,288,26,22,1
55048,HIGHWAY,11139,11355,104,2,-2,1405,49,55,1
55049,HIGHWAY,2112,2320,104,-2,2,456,25,27,1
55050,HIGHWAY,1263,1576,104,-2,2,333,26,26,1
55051,HIGHWAY,776,1087,104,2,-2,289,19,25,1
55052,HIGHWAY,812,1124,104,-2,2,261,23,24,1
55053,HIGHWAY,5158,5469,104,-2,2,848,48,32,1
55054,HIGHWAY,1254,1471,104,-2,2,295,23,25,1
55055,HIGHWAY,4087,4311,104,2,2,699,36,36,1
55056,HIGHWAY,37561,37872,104,-2,-2,3394,78,64,1
55057,HIGHWAY,5688,5986,104,2,-2,937,36,43,1
55058,HIGHWAY,2963,3190,104,2,-2,625,32,35,1
55059,HIGHWAY,921,1214,104,2,2,284,24,24,1
55060,HIGHWAY,6884,7195,104,2,-2,1098,40,45,1
55061,HIGHWAY,16602,16913,104,-2,-2,2081,53,55,1
55062,HIGHWAY,15372,15592,104,2,-2,1760,57,57,1
55063,HIGHWAY,1977,2288,104,2,2,385,28,22,1
55064,HIGHWAY,365,583,104,-2,-2,147,16,18,1
55065,HIGHWAY,3248,3559,104,-2,-2,616,39,33,1
55066,HIGHWAY,1071,1382,104,2,2,296,24,22,1
55067,HIGHWAY,1291,1517,104,-2,-2,334,25,26,1
55068,HIGHWAY,3200,3489,104,2,-2,595,30,37,1
55069,HIGHWAY,1115,1331,104,2,-2,292,25,23,1
55070,HIGHWAY,684,904,104,-2,2,210,21,22,1
55071,HIGHWAY,7532,7748,104,-2,-2,1131,36,47,1
55072,HIGHWAY,1369,1584,104,-2,-2,351,26,26,1
55073,HIGHWAY,2803,3114,104,-2,-2,589,36,30,1
55074,HIGHWAY,2372,2615,104,2,2,482,31,27,1
55075,HIGHWAY,2006,2317,104,2,2,468,31,25,1
55076,HIGHWAY,1115,1331,104,-2,2,319,27,24,1
55077,HIGHWAY,827,1070,104,-2,2,245,22,24,1
55078,HIGHWAY,1549,1861,104,-2,-2,390,29,24,1
55079,HIGHWAY,24586,24806,104,-2,2,2456,65,63,1
55080,HIGHWAY,4587,4796,104,2,2,750,38,33,1
55081,HIGHWAY,7326,7535,104,-2,2,988,40,38,1
55082,HIGHWAY,2916,3174,104,-2,2,521,28,29,1
55083,HIGHWAY,3012,3221,104,-2,2,588,29,33,1
55084,HIGHWAY,4436,4651,104,-2,2,811,42,36,1
55085,HIGHWAY,5468,5779,104,-2,2,857,32,41,1
55086,HIGHWAY,2728,2948,104,-2,2,582,29,31,1
55087,HIGHWAY,14995,15306,104,-2,-2,1855,57,48,1
55088,HIGHWAY,3809,4102,104,2,2,732,39,30,1
55089,HIGHWAY,13510,13726,104,-2,-2,1666,46,56,1
55090,HIGHWAY,769,985,104,-2,2,230,21,24,1
55091,HIGHWAY,984,1199,104,-2,2,278,23,24,1
55092,HIGHWAY,4903,5119,104,-2,2,935,40,45,1
55093,HIGHWAY,823,1066,104,-2,2,245,22,24,1
55094,HIGHWAY,246,454,104,2,-2,123,16,12,1
55095,HIGHWAY,7597,7896,104,-2,-2,946,45,39,1
55096,HIGHWAY,2332,2643,104,-2,2,483,28,26,1
55097,HIGHWAY,6222,6448,104,2,-2,1057,40,46,1
55098,HIGHWAY,7747,8058,104,2,2,1183,48,37,1
55099,HIGHWAY,960,1175,104,-2,2,277,23,24,1
55100,HIGHWAY,301,612,104,-2,-2,162,17,18,1
55101,HIGHWAY,482,702,104,-2,2,164,17,19,1
55102,HIGHWAY,3942,4254,104,-2,2,661,29,38,1
55103,HIGHWAY,944,1159,104,-2,2,296,24,24,1
55104,HIGHWAY,796,1108,104,-2,2,253,23,24,1
55105,HIGHWAY,476,788,104,2,-2,198,21,19,1
55106,HIGHWAY,740,1052,104,-2,2,246,23,24,1
55107,HIGHWAY,9565,9781,104,-2,2,1320,45,49,1
55108,HIGHWAY,901,1130,104,2,2,268,23,22,1
55109,HIGHWAY,879,1102,104,-2,-2,244,24,19,1
55110,HIGHWAY,897,1126,104,2,2,266,23,22,1
55111,HIGHWAY,5340,5555,104,2,-2,942,39,46,1
55112,HIGHWAY,912,1223,104,-2,2,271,23,23,1
55113,HIGHWAY,918,1144,104,2,-2,249,25,21,1
55114,HIGHWAY,660,971,104,-2,2,234,22,20,1
55115,HIGHWAY,1749,2060,104,2,2,342,24,26,1
55116,HIGHWAY,847,1073,104,-2,-2,271,22,22,1
55117,HIGHWAY,1419,1730,104,2,2,316,27,23,1
55118,HIGHWAY,1402,1619,104,-2,2,323,25,25,1
55119,HIGHWAY,3663,3876,104,-2,-2,634,41,24,1
55120,HIGHWAY,24668,24979,104,-2,2,2805,80,64,1
55121,HIGHWAY,452,764,104,2,-2,192,20,19,1
55122,HIGHWAY,4583,4894,104,2,2,780,33,34,1
55123,HIGHWAY,816,1128,104,-2,2,253,23,24,1
55124,HIGHWAY,4089,4400,104,2,-2,713,33,37,1
55125,HIGHWAY,3077,3293,104,-2,2,603,36,27,1
55126,HIGHWAY,2142,2371,104,2,-2,479,26,32,1
55127,HIGHWAY,933,1146,104,2,2,265,22,22,1
55128,HIGHWAY,3987,4199,104,2,2,655,32,33,1
55129,HIGHWAY,590,901,104,2,-2,218,20,19,1
55130,HIGHWAY,11868,12179,104,-2,2,1528,52,43,1
55131,HIGHWAY,10994,11208,104,-2,2,1476,58,48,1
55132,HIGHWAY,1204,1418,104,-2,-2,299,23,19,1
55133,HIGHWAY,1333,1559,104,-2,-2,354,28,24,1
55134,HIGHWAY,1306,1617,104,2,-2,310,26,24,1
55135,HIGHWAY,867,1093,104,-2,-2,271,22,22,1
55136,HIGHWAY,3084,3296,104,-2,-2,588,31,31,1
55137,HIGHWAY,5657,5968,104,2,-2,928,39,42,1
55138,HIGHWAY,4765,4981,104,-2,2,776,42,33,1
55139,HIGHWAY,3092,3304,104,-2,-2,588,31,31,1
55140,HIGHWAY,3610,3921,104,2,-2,646,31,34,1
55141,HIGHWAY,3901,4212,104,2,-2,639,35,28,1
55142,HIGHWAY,1669,1885,104,-2,2,385,26,27,1
55143,HIGHWAY,2154,2445,104,-2,2,457,21,37,1
55144,HIGHWAY,1062,1364,104,2,2,305,22,23,1
55145,HIGHWAY,28504,28815,104,-2,2,3251,77,73,1
55146,HIGHWAY,21354,21662,104,2,-2,2449,70,60,1
55147,HIGHWAY,8449,8761,104,-2,-2,1119,42,42,1
55148,HIGHWAY,5836,6065,104,-2,2,1049,42,39,1
55149,HIGHWAY,391,702,104,-2,2,175,19,18,1
55150,HIGHWAY,2519,2830,104,2,2,554,27,34,1
55151,HIGHWAY,1156,1372,104,-2,-2,314,26,25,1
55152,HIGHWAY,9102,9404,104,-2,-2,1304,38,54,1
55153,HIGHWAY,3698,3936,104,-2,2,681,42,28,1
55154,HIGHWAY,21995,22306,104,2,2,2435,72,61,1
55155,HIGHWAY,2652,2967,104,2,2,552,34,31,1
55156,HIGHWAY,5178,5394,104,-2,-2,915,37,36,1
55157,HIGHWAY,1150,1366,104,-2,-2,306,24,21,1
55158,HIGHWAY,47255,47479,104,-2,-2,3842,70,81,1
55159,HIGHWAY,3505,3729,104,-2,-2,703,30,33,1
55160,HIGHWAY,10156,10449,104,-2,2,1504,33,62,1
55161,HIGHWAY,838,1140,104,2,2,263,22,22,1
55162,HIGHWAY,9377,9679,104,2,-2,1193,49,37,1
55163,HIGHWAY,1421,1733,104,2,2,374,27,25,1
55164,HIGHWAY,2328,2543,104,2,-2,500,33,27,1
55165,HIGHWAY,5777,5994,104,2,2,927,38,42,1
55166,HIGHWAY,5971,6206,104,-2,2,907,42,35,1
55167,HIGHWAY,6277,6588,104,-2,-2,1006,48,30,1
55168,HIGHWAY,2527,2838,104,-2,-2,522,37,24,1
55169,HIGHWAY,8638,8854,104,-2,-2,1258,61,39,1
55170,HIGHWAY,10658,10971,104,2,2,1556,48,55,1
55171,HIGHWAY,2752,2972,104,-2,2,549,32,32,1
55172,HIGHWAY,900,1212,104,-2,2,286,24,24,1
55173,HIGHWAY,298,520,104,2,-2,137,16,16,1
55174,HIGHWAY,1075,1301,104,-2,-2,331,26,22,1
55175,HIGHWAY,3664,3975,104,2,-2,675,31,36,1
55176,HIGHWAY,2005,2316,104,2,-2,468,25,31,1
55177,HIGHWAY,3011,3220,104,2,2,588,33,29,1
55178,HIGHWAY,943,1254,104,2,2,301,25,19,1
55179,HIGHWAY,664,975,104,2,-2,241,19,21,1
55180,HIGHWAY,18948,19246,104,-2,2,2057,55,54,1
55181,HIGHWAY,3782,3990,104,-2,2,713,35,34,1
55182,HIGHWAY,2170,2481,104,2,-2,467,35,27,1
55183,HIGHWAY,5389,5615,104,2,-2,825,43,36,1
55184,HIGHWAY,1190,1450,104,-2,2,303,25,24,1
55185,HIGHWAY,1949,2260,104,2,2,403,24,31,1
55186,HIGHWAY,4313,4624,104,-2,-2,787,37,38,1
55187,HIGHWAY,744,1056,104,-2,2,244,23,24,1
55188,HIGHWAY,278,589,104,2,-2,165,18,18,1
55189,HIGHWAY,298,520,104,2,-2,137,16,16,1
55190,HIGHWAY,7099,7319,104,-2,-2,1005,36,44,1
55191,HIGHWAY,920,1232,104,-2,2,286,24,24,1
55192,HIGHWAY,24585,24805,104,2,2,2456,63,65,1
55193,HIGHWAY,14994,15305,104,-2,2,1855,48,57,1
55194,HIGHWAY,23719,24012,104,2,2,2542,60,77,1
55195,HIGHWAY,6546,6858,104,2,-2,953,36,42,1
55196,HIGHWAY,1822,2074,104,2,-2,407,29,22,1
55197,HIGHWAY,645,870,104,2,2,198,19,18,1
55198,HIGHWAY,684,904,104,-2,2,210,21,22,1
55199,HIGHWAY,867,1093,104,-2,-2,271,22,22,1
55200,HIGHWAY,912,1223,104,2,-2,273,19,25,1
55201,HIGHWAY,4041,4352,104,2,2,817,42,32,1
55202,HIGHWAY,230,443,104,2,-2,125,16,16,1
55203,HIGHWAY,944,1255,104,-2,2,301,19,25,1
55204,HIGHWAY,7871,8182,104,2,2,1108,53,30,1
55205,HIGHWAY,1044,1356,104,2,-2,311,23,24,1
55206,HIGHWAY,9309,9602,104,-2,-2,1217,42,49,1
55207,HIGHWAY,23720,24013,104,-2,2,2542,77,60,1
55208,HIGHWAY,3091,3303,104,-2,2,588,31,31,1
55209,HIGHWAY,8448,8760,104,-2,2,1119,42,42,1
55210,HIGHWAY,1025,1336,104,-2,-2,328,25,21,1
55211,HIGHWAY,665,976,104,2,2,241,21,19,1
55212,HIGHWAY,1484,1796,104,-2,2,362,25,30,1
55213,HIGHWAY,5362,5578,104,-2,-2,755,42,32,1
55214,HIGHWAY,8164,8475,104,-2,2,1157,45,44,1
55215,HIGHWAY,6547,6859,104,2,2,953,42,36,1
55216,HIGHWAY,3943,4254,104,-2,2,701,31,37,1
55217,HIGHWAY,1417,1729,104,-2,-2,372,30,26,1
55218,HIGHWAY,410,721,104,2,-2,193,18,19,1
55219,HIGHWAY,9344,9560,104,-2,-2,1265,49,45,1
55220,HIGHWAY,3377,3593,104,2,-2,550,32,31,1
55221,HIGHWAY,1044,1356,104,2,-2,311,23,24,1
55222,HIGHWAY,475,786,104,-2,-2,186,17,20,1
55223,HIGHWAY,1256,1567,104,2,-2,332,27,26,1
55224,HIGHWAY,2153,2444,104,2,2,457,37,21,1
55225,HIGHWAY,1155,1371,104,-2,2,314,25,26,1
55226,HIGHWAY,3234,3450,104,-2,-2,604,26,37,1
55227,HIGHWAY,960,1175,104,-2,2,277,23,24,1
55228,HIGHWAY,1260,1486,104,-2,2,313,21,27,1
55229,HIGHWAY,2207,2431,104,-2,-2,452,33,28,1
55230,HIGHWAY,13081,13297,104,-2,2,1706,50,54,1
